;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 11:13:11
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:200uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:2.110uJ             
;Max:5.730uJ             
;Average:4.225uJ             
;Std.Dev.:429.8nJ             
;Overrange:0                   
;Total Pulses:12550               

;Channel B:Statistics
;Min:15.00uJ             
;Max:30.50uJ             
;Average:24.35uJ             
;Std.Dev.:1.931uJ             
;Overrange:0                   
;Total Pulses:12550               
;--------------------


;First Pulse Arrived : 20/01/2023 at 11:13:16
  Timestamp   	  Channel A  	  Channel B  	
        14.498	  4.120e-06 	  2.360e-05 	
        14.520	  4.230e-06 	  2.440e-05 	
        14.539	  3.870e-06 	  2.330e-05 	
        14.558	  3.850e-06 	             	
        14.560	             	  2.300e-05 	
        15.840	  4.110e-06 	             	
        15.843	             	  2.400e-05 	
        15.858	  4.010e-06 	             	
        15.860	             	  2.380e-05 	
        15.877	             	  2.650e-05 	
        15.879	  4.670e-06 	             	
        15.897	  3.850e-06 	  2.350e-05 	
        15.920	  4.180e-06 	  2.410e-05 	
        15.938	  4.080e-06 	             	
        15.943	             	  2.410e-05 	
        15.958	  4.600e-06 	             	
        15.960	             	  2.570e-05 	
        15.978	             	  2.460e-05 	
        15.981	  4.150e-06 	             	
        15.998	  3.990e-06 	  2.380e-05 	
        16.020	  4.230e-06 	  2.520e-05 	
        16.038	  4.130e-06 	  2.440e-05 	
        16.058	  3.920e-06 	             	
        16.059	             	  2.320e-05 	
        16.078	             	  2.440e-05 	
        16.080	  4.230e-06 	             	
        16.097	  4.230e-06 	  2.500e-05 	
        16.119	  4.470e-06 	  2.620e-05 	
        16.138	             	  2.460e-05 	
        16.140	  4.080e-06 	             	
        16.158	  4.160e-06 	             	
        16.160	             	  2.430e-05 	
        16.178	             	  2.710e-05 	
        16.180	  4.800e-06 	             	
        16.198	  4.170e-06 	             	
        16.201	             	  2.500e-05 	
        16.219	  4.530e-06 	  2.570e-05 	
        16.238	  4.550e-06 	  2.580e-05 	
        16.258	  4.130e-06 	             	
        16.260	             	  2.470e-05 	
        16.278	             	  2.440e-05 	
        16.280	  4.160e-06 	             	
        16.298	  4.320e-06 	             	
        16.300	             	  2.520e-05 	
        16.320	  4.460e-06 	  2.530e-05 	
        16.339	  4.680e-06 	  2.640e-05 	
        16.359	  4.300e-06 	             	
        16.360	             	  2.570e-05 	
        16.378	  3.820e-06 	  2.320e-05 	
        16.398	  4.300e-06 	             	
        16.401	             	  2.390e-05 	
        16.420	  4.100e-06 	  2.410e-05 	
        16.439	  4.520e-06 	  2.580e-05 	
        16.459	  4.820e-06 	             	
        16.460	             	  2.710e-05 	
        16.478	             	  2.460e-05 	
        16.481	  4.010e-06 	             	
        16.498	  4.080e-06 	             	
        16.501	             	  2.410e-05 	
        16.520	  4.450e-06 	  2.520e-05 	
        16.539	  4.380e-06 	  2.530e-05 	
        16.558	  4.260e-06 	             	
        16.560	             	  2.510e-05 	
        16.578	             	  2.390e-05 	
        16.580	  4.080e-06 	             	
        16.597	  4.610e-06 	             	
        16.599	             	  2.530e-05 	
        16.620	  4.400e-06 	  2.550e-05 	
        16.639	  4.340e-06 	  2.530e-05 	
        16.658	  3.970e-06 	             	
        16.660	             	  2.390e-05 	
        16.678	             	  2.550e-05 	
        16.681	  4.360e-06 	             	
        16.699	  4.340e-06 	             	
        16.701	             	  2.520e-05 	
        16.720	  4.060e-06 	  2.490e-05 	
        16.738	  4.460e-06 	  2.620e-05 	
        16.759	  4.620e-06 	             	
        16.761	             	  2.750e-05 	
        16.778	  4.720e-06 	  2.780e-05 	
        16.798	  4.730e-06 	             	
        16.801	             	  2.740e-05 	
        16.820	  4.290e-06 	  2.630e-05 	
        18.080	             	  2.320e-05 	
        18.083	  3.630e-06 	             	
        18.098	  3.950e-06 	             	
